G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,E,InnOuts,seasons,latestAge,weight,height,lastG,lastAB,lastR,lastH,last2B,last3B,lastHR,lastRBI,lastSB,lastCS,lastBB
121,391,49,95,19,2,6,40,2,2,50,10,3013,9,32,150,69,53,131,12,26,6,0,12,2,0,19
27,56,5,16,3,0,1,9,0,0,3,1,292,3,24,245,74,31,93,10,24,7,1,15,1,0,4
43,90,8,23,5,0,3,15,0,0,5,2,491,4,25,245,74,93,192,17,45,11,0,32,1,1,11
59,141,14,34,6,0,6,21,0,0,10,5,865,5,26,245,74,124,348,36,79,12,1,48,0,2,32
67,166,18,39,8,0,8,25,0,1,13,6,1026,6,27,245,74,106,287,40,63,16,2,43,0,2,27
47,102,16,27,6,1,0,4,11,4,11,0,616,2,27,195,69,75,190,32,53,11,2,9,22,6,21
69,139,21,35,5,2,1,9,17,5,10,0,909,3,28,195,69,113,214,30,52,5,4,19,29,6,8
83,202,32,56,11,2,1,19,23,6,15,1,1350,4,29,195,69,125,390,65,119,27,5,48,41,12,29
95,266,38,75,14,2,2,25,28,7,17,1,1790,5,30,195,69,143,525,66,149,28,3,52,50,11,26
95,275,39,75,15,3,2,26,29,8,16,1,1867,6,31,195,69,95,320,44,76,21,6,29,34,11,15
101,300,43,80,16,3,3,28,31,8,18,2,2045,7,32,195,69,142,447,64,115,24,3,43,46,13,29
102,303,43,81,16,3,3,28,33,8,18,2,2060,8,33,195,69,108,331,49,86,16,2,24,45,6,21
106,321,46,86,17,3,3,30,33,8,19,3,2184,9,34,195,69,134,461,64,130,27,2,51,36,11,22
106,323,47,87,17,3,4,30,32,8,19,3,1965,10,35,195,69,112,341,55,88,16,11,30,18,8,22
82,294,35,80,12,4,4,41,16,7,14,14,2108,2,25,160,72,149,560,68,153,24,8,80,32,12,27
108,415,51,116,15,4,3,54,17,8,24,21,2807,3,26,160,72,160,658,82,188,22,5,79,19,10,43
121,470,62,133,20,4,4,63,16,8,31,25,3123,4,27,160,72,160,636,97,183,33,4,90,13,9,54
126,496,66,143,22,4,5,65,14,8,31,23,3244,5,28,160,72,149,599,80,183,30,5,74,10,7,32
127,496,69,145,22,4,5,63,17,8,35,22,3212,6,29,160,72,128,495,86,158,24,3,52,32,9,57
130,512,72,151,22,4,6,61,18,8,38,21,3310,7,30,160,72,152,613,88,186,23,6,54,25,11,56
133,517,73,154,23,4,7,65,19,7,42,20,3346,8,31,160,72,150,548,80,173,31,5,92,21,3,66
135,524,75,156,23,4,7,65,20,8,46,20,3411,9,32,160,72,157,582,96,172,27,1,69,31,10,82
136,530,78,160,24,4,8,67,21,8,48,19,3454,10,33,160,72,146,589,108,201,27,3,78,36,9,65
127,492,73,148,22,3,7,61,20,7,45,18,3172,11,34,160,72,35,107,19,25,7,0,8,1,1,15
128,495,74,148,23,3,8,63,19,7,46,16,2908,12,35,160,72,144,532,85,154,31,3,84,9,3,62
127,490,74,147,23,3,9,66,18,6,47,15,2710,13,36,160,72,112,433,72,138,19,2,98,8,1,62
126,486,74,147,22,3,9,66,17,6,48,15,2695,14,38,160,72,112,432,72,139,20,1,76,8,8,61
126,482,73,145,22,3,9,65,17,6,50,14,2598,15,39,160,72,120,430,68,116,16,1,44,15,6,69
118,452,69,136,20,2,8,61,16,6,47,13,2436,16,41,160,72,1,1,0,0,0,0,0,0,0,0
112,431,65,129,19,2,8,58,15,5,44,12,2326,17,43,160,72,25,90,13,27,4,0,11,0,0,10
113,426,64,127,19,2,8,56,14,5,44,12,2313,18,44,160,72,125,338,51,96,13,1,30,5,1,39
112,414,62,124,19,2,8,55,13,5,43,11,2256,19,45,160,72,103,197,28,58,12,2,31,0,1,25
113,409,61,122,19,2,8,55,13,5,43,11,2238,20,46,160,72,125,320,37,99,18,3,57,4,2,36
113,401,60,120,18,2,8,54,13,5,42,11,2192,21,47,160,72,108,233,30,64,12,1,42,4,0,27
112,390,58,116,18,2,7,53,12,4,41,10,2121,22,48,160,72,95,165,14,45,10,0,26,6,1,13
109,377,55,112,17,2,7,51,12,4,39,10,2048,23,49,160,72,55,90,8,20,3,0,16,2,1,14
98,292,35,70,12,3,2,26,10,8,18,8,4079,2,31,175,75,105,296,39,76,14,4,23,8,14,22
95,234,29,53,9,3,1,20,7,6,16,6,3294,3,32,175,75,91,119,16,20,2,2,8,1,1,11
27,67,6,13,2,0,0,6,0,0,1,1,511,2,32,200,72,28,67,7,10,2,0,4,1,0,0
24,52,5,11,1,0,0,5,0,0,2,0,423,3,33,200,72,19,22,4,6,1,0,2,0,0,5
86,304,39,82,13,3,1,22,4,1,14,7,1978,2,26,180,70,143,529,66,146,23,6,43,9,2,22
109,385,50,101,17,3,3,29,5,1,20,5,2600,3,27,180,70,156,548,73,139,26,4,44,6,1,33
117,414,50,102,19,2,4,32,4,1,24,5,2877,4,28,180,70,141,501,49,104,25,1,41,4,2,36
112,378,44,93,17,2,3,30,4,1,22,5,2647,5,29,180,70,94,237,24,57,11,2,23,1,0,17
96,320,38,78,15,2,3,26,3,0,19,4,2206,6,30,180,70,17,27,4,7,1,0,4,0,0,1
132,489,84,124,19,6,18,45,29,11,50,5,6219,2,24,165,69,154,572,105,152,24,7,49,33,15,65
131,461,77,115,21,5,16,47,27,8,50,5,6064,3,25,165,69,128,407,65,98,26,4,52,24,2,51
128,455,72,113,20,5,14,45,28,8,48,5,5903,4,26,165,69,120,437,55,108,19,5,37,33,10,41
131,468,75,118,21,5,13,45,28,9,49,6,6051,5,27,165,69,145,519,89,138,23,6,46,27,15,52
128,441,70,111,20,4,12,41,25,8,44,6,5622,6,28,165,69,113,305,47,74,14,0,25,13,2,21
118,404,65,102,17,4,10,38,24,7,42,6,5167,7,32,165,69,59,183,34,48,5,1,15,14,2,28
81,225,32,51,10,0,10,30,2,3,26,4,3556,2,24,210,74,104,324,47,82,17,1,48,2,5,36
100,311,38,77,14,2,12,38,4,3,26,6,4644,3,25,210,74,137,484,50,130,24,5,55,9,3,28
103,321,39,82,16,1,12,39,4,3,24,6,4594,4,26,210,74,112,350,42,98,23,0,43,5,5,19
110,357,45,90,19,1,13,45,4,3,29,7,5102,5,27,210,74,139,502,70,121,28,2,68,6,1,48
115,362,47,92,19,2,13,45,4,3,31,7,5015,6,28,210,74,139,388,59,103,22,4,47,2,3,39
111,339,45,86,18,1,12,42,4,2,30,8,4716,7,29,210,74,90,205,32,48,12,0,26,3,1,30
115,360,52,94,20,1,14,49,3,2,32,8,4992,8,30,210,74,146,507,100,154,38,1,94,2,4,47
119,385,54,100,21,1,14,52,4,3,35,9,5303,9,31,210,74,152,579,77,145,24,3,80,8,5,54
120,391,55,102,21,1,14,53,4,2,35,9,5362,10,32,210,74,127,450,65,122,28,0,63,3,1,40
123,407,58,107,22,1,15,56,4,3,37,8,5533,11,33,210,74,150,572,86,158,33,0,85,6,6,58
114,379,53,99,21,1,14,52,4,2,34,8,5116,12,34,210,74,20,63,1,9,1,0,2,0,0,2
114,379,52,98,20,1,14,52,3,2,34,7,5005,13,35,210,74,107,382,37,84,19,0,53,0,3,32
109,366,50,94,20,1,14,50,3,2,33,7,4787,14,36,210,74,56,198,27,49,14,1,31,2,0,16
25,61,5,15,3,0,2,8,0,0,2,2,441,3,29,205,75,37,92,10,21,5,1,15,0,1,3
31,73,8,18,3,0,3,9,0,0,3,2,533,4,30,205,75,48,112,16,30,2,0,13,0,0,6
37,84,9,21,4,0,4,12,0,0,5,2,597,5,31,205,75,63,127,16,32,9,0,22,1,0,14
37,82,9,19,4,0,3,12,0,0,6,2,576,6,32,205,75,38,75,8,12,3,0,11,0,1,11
29,67,9,12,2,0,0,6,1,0,3,3,533,2,24,165,69,15,27,4,5,1,0,1,0,0,0
23,53,6,9,2,0,0,4,1,0,3,2,435,3,25,165,69,13,24,1,3,1,0,0,0,0,2
35,79,9,17,2,0,0,8,4,2,12,2,651,2,29,180,71,35,100,9,21,4,0,10,4,2,13
96,352,46,96,16,5,4,36,16,2,21,7,4744,2,23,205,74,145,517,61,140,22,5,50,25,5,31
112,392,54,107,15,6,5,40,16,5,28,7,5352,3,24,205,74,146,472,70,130,12,8,48,16,10,42
124,454,66,125,18,7,8,46,18,6,35,7,6046,4,25,205,74,161,642,104,178,30,10,66,26,12,58
128,480,73,136,22,7,9,52,22,6,42,7,6310,5,26,205,74,145,583,101,179,39,9,77,36,6,67
133,509,84,149,26,7,10,58,26,7,45,7,5833,6,27,205,74,159,655,136,214,42,10,88,46,9,65
136,528,87,151,27,7,10,57,26,7,48,6,5578,7,28,205,74,155,644,108,165,34,4,49,27,12,61
139,540,91,154,28,7,11,58,26,7,50,5,5375,8,29,205,74,154,623,118,178,34,11,63,31,6,65
139,548,92,155,28,7,11,59,27,7,52,5,5200,9,30,205,74,145,608,103,166,32,6,67,30,6,68
140,555,95,159,29,7,12,62,26,7,54,5,5057,10,31,205,74,150,621,123,189,35,6,94,19,8,76
141,561,97,162,29,7,11,63,25,6,54,5,4931,11,32,205,74,148,624,117,197,35,6,75,18,1,53
142,564,99,163,30,7,12,65,25,7,55,5,4792,12,33,205,74,149,593,115,169,35,5,80,25,10,67
141,561,98,161,29,6,12,64,25,6,56,5,4576,13,34,205,74,141,533,93,144,27,2,63,27,3,66
142,561,98,162,29,6,13,65,25,6,56,4,4451,14,35,205,74,143,555,95,168,27,5,71,29,8,64
142,560,98,161,30,6,13,66,24,6,57,4,4378,15,36,205,74,143,550,107,155,36,3,82,12,0,71
142,559,97,160,30,6,13,65,24,6,58,4,4155,16,37,205,74,145,539,81,146,36,5,51,11,1,69
142,560,96,160,30,6,13,65,23,6,58,4,3925,17,38,205,74,150,582,79,152,29,7,73,19,6,51
138,540,92,153,29,6,13,63,22,5,55,4,3773,18,39,205,74,64,207,25,46,6,2,19,4,0,17
34,72,10,16,5,0,2,8,0,0,5,0,511,3,27,210,73,64,130,19,30,9,0,16,0,0,11
35,83,9,18,5,0,2,6,0,0,5,1,591,4,28,210,73,39,114,7,23,6,0,3,1,0,4
29,70,7,15,5,0,1,5,0,0,4,1,499,5,29,210,73,5,18,2,5,3,0,2,0,0,0
29,67,7,14,4,0,1,5,0,0,3,0,488,6,30,210,73,27,52,3,7,1,0,2,0,0,1
27,62,6,12,3,0,1,5,0,0,3,0,418,7,31,210,73,14,32,4,5,0,0,6,0,0,3
76,233,31,54,9,1,9,27,11,4,27,4,3346,2,24,185,74,133,419,59,101,18,3,51,21,7,49
96,317,40,83,16,1,11,39,12,5,32,5,4196,3,25,185,74,137,487,59,141,30,2,64,14,9,42
108,370,51,102,19,2,14,53,13,5,34,5,4972,4,26,185,74,143,528,85,159,31,4,93,18,6,41
114,394,58,107,20,2,16,59,16,6,43,6,5371,5,27,185,74,138,490,85,130,24,5,86,29,7,80
112,394,61,111,24,2,16,64,16,5,44,7,5231,6,28,185,74,103,395,76,127,44,2,86,15,5,47
115,408,66,116,25,3,19,69,16,5,44,7,5430,7,29,185,74,131,494,96,151,31,5,101,16,3,49
111,391,65,111,24,3,19,67,16,5,41,6,5206,8,30,185,74,83,272,58,75,18,4,58,18,2,20
115,411,73,122,26,3,22,74,18,5,45,6,5468,9,31,185,74,153,568,143,208,46,4,130,33,8,78
117,415,77,126,28,3,22,74,17,5,47,6,5530,10,32,185,74,130,454,113,165,46,3,67,14,4,64
118,417,80,130,28,3,23,77,17,5,48,6,5541,11,33,185,74,127,438,108,166,26,4,115,11,4,57
115,408,79,127,27,3,22,75,16,5,48,6,5249,12,34,185,74,87,314,64,97,21,7,51,5,5,46
117,415,81,130,28,3,23,79,16,5,50,6,5098,13,35,185,74,142,497,107,174,35,3,123,14,5,82
118,420,82,133,29,3,23,80,15,5,51,5,4956,14,36,185,74,136,477,95,161,40,4,104,6,5,65
120,422,82,132,29,3,23,80,14,5,54,5,4846,15,37,185,74,143,454,86,129,25,7,79,7,4,98
118,412,80,129,28,3,23,78,14,4,54,5,4657,16,38,185,74,82,258,51,77,16,4,47,6,0,49
116,406,79,127,27,3,22,77,13,4,53,5,4498,17,39,185,74,100,315,66,91,20,1,52,2,1,41
94,363,55,94,15,2,10,47,18,3,39,6,2397,2,25,195,71,152,591,86,152,22,4,76,31,7,67
112,430,65,116,22,3,12,59,22,4,51,8,2890,3,26,195,71,149,564,86,160,36,4,84,30,7,76
116,447,64,117,23,2,11,55,22,4,51,7,2973,4,27,195,71,129,500,61,120,25,1,41,22,3,50
121,471,68,128,27,3,10,54,20,5,52,7,2379,5,28,195,71,141,565,86,171,43,7,52,12,8,57
32,75,10,16,4,0,0,6,0,1,10,5,694,2,28,175,70,59,149,21,32,8,1,12,0,3,20
36,78,10,17,4,0,1,8,0,1,9,3,721,3,29,175,70,46,86,10,19,4,0,12,0,0,9
36,79,10,16,4,0,1,7,0,0,8,2,701,4,34,175,70,37,81,12,16,6,0,4,0,0,6
48,53,3,10,2,0,0,6,0,0,3,1,170,2,26,200,74,92,98,7,20,5,0,12,0,0,5
117,406,46,105,17,8,12,54,5,7,20,13,1399,2,21,190,71,120,426,54,111,21,9,61,6,7,23
140,479,62,126,25,3,8,54,17,5,22,12,3436,2,25,190,72,130,420,53,102,19,3,50,14,5,14
97,330,42,86,17,2,5,36,11,3,14,8,2362,3,26,190,72,12,33,3,6,1,0,2,0,0,0
77,253,33,66,13,1,4,28,8,2,11,6,1801,4,27,190,72,17,20,5,8,1,0,2,0,1,0
21,52,3,11,1,0,0,5,0,0,2,0,394,10,35,245,71,42,116,12,30,4,0,10,0,0,4
23,61,4,14,2,0,0,5,0,0,2,1,467,11,36,245,71,51,159,10,41,8,0,15,1,1,6
117,441,65,121,23,4,10,58,22,8,32,13,5740,2,28,190,72,150,563,94,150,24,6,80,33,10,50
123,459,68,127,23,5,10,53,25,8,33,13,5970,3,29,190,72,134,496,75,138,24,8,44,31,9,35
122,448,67,125,22,4,11,55,24,8,39,12,5838,4,30,190,72,120,416,62,119,21,2,61,21,9,59
122,438,66,122,21,5,12,53,22,7,39,12,5654,5,31,190,72,122,398,62,110,14,6,43,14,4,40
117,410,61,113,20,4,12,49,20,7,36,11,5238,6,32,190,72,94,272,36,69,16,0,30,10,8,21
115,396,58,109,19,3,11,48,18,6,35,10,4962,7,33,190,72,102,312,42,87,17,0,44,10,1,27
116,404,58,113,20,3,11,50,18,6,33,10,5048,8,34,190,72,126,455,62,140,22,3,64,15,6,24
115,405,58,113,19,3,11,49,17,6,33,10,5048,9,35,190,72,110,418,53,114,18,4,42,13,5,27
108,376,53,103,18,3,10,45,16,5,30,9,4689,10,36,190,72,45,114,7,19,2,1,9,4,1,4
131,463,43,105,19,7,0,34,9,10,19,28,3407,2,25,160,71,162,539,57,130,20,8,48,10,8,22
141,485,49,114,20,7,1,38,8,10,22,27,3641,3,26,160,71,162,528,62,132,22,9,47,8,11,27
141,468,50,111,17,6,2,36,9,8,17,25,3559,4,27,160,71,140,419,53,101,8,2,30,11,3,4
145,497,55,122,17,6,2,42,12,8,18,26,3673,5,28,160,71,162,614,75,166,18,7,64,24,9,20
148,513,58,129,18,6,2,43,15,9,20,26,3773,6,29,160,71,162,594,74,169,23,6,51,33,16,35
147,510,60,129,19,6,2,45,17,10,21,26,3745,7,30,160,71,144,494,69,130,23,5,60,26,13,28
141,486,57,121,17,5,2,43,15,9,22,24,3574,8,31,160,71,95,316,39,63,8,3,27,7,5,24
140,488,56,121,18,5,2,41,15,9,22,23,3553,9,32,160,71,136,506,49,125,27,2,29,10,7,29
140,485,54,119,17,5,2,41,14,8,23,23,3544,10,33,160,71,141,461,38,97,11,3,35,6,3,29
137,473,52,116,16,4,1,39,13,8,23,23,3476,11,34,160,71,109,350,27,85,6,2,27,5,4,22
131,446,49,109,16,4,1,37,12,7,22,22,3287,12,35,160,71,63,150,21,35,7,0,10,3,1,9
124,419,46,102,15,4,1,34,11,7,20,20,3090,13,36,160,71,46,95,15,20,3,0,3,0,0,3
153,582,91,168,21,6,1,53,29,9,73,12,3876,2,24,175,69,155,600,104,178,19,6,56,34,13,88
153,589,88,168,23,5,1,49,29,9,70,11,3882,3,25,175,69,153,602,82,167,27,4,41,29,11,65
142,553,87,160,28,4,2,49,30,8,63,9,3608,4,26,175,69,109,445,85,139,45,3,51,35,6,41
140,550,91,164,29,5,4,52,33,10,66,9,3584,5,27,175,69,136,538,107,179,34,8,63,46,18,78
142,554,99,169,30,6,5,55,35,11,71,9,3621,6,28,175,69,153,578,140,197,35,14,72,45,14,98
144,562,101,171,30,7,6,55,39,11,73,9,3672,7,29,175,69,156,611,117,178,26,10,58,62,10,84
145,567,103,169,29,6,7,56,38,11,73,9,3697,8,30,175,69,150,603,117,160,25,4,64,31,12,76
145,571,105,170,30,6,8,58,37,10,74,11,3725,9,31,175,69,150,603,120,176,36,4,68,28,9,83
141,554,102,164,29,6,8,54,35,10,71,12,3553,10,32,175,69,102,400,75,113,22,2,26,15,7,46
141,551,99,161,28,5,8,53,35,10,70,11,3472,11,33,175,69,137,521,66,130,20,3,44,38,9,58
136,530,94,153,26,5,8,51,33,9,67,10,3337,12,34,175,69,80,300,41,63,9,0,22,19,3,28
44,153,17,35,8,0,5,18,2,0,8,7,1071,2,27,220,72,75,274,34,66,16,0,33,4,1,14
82,295,41,81,18,1,11,43,3,1,30,10,2089,3,28,220,72,158,579,89,174,37,3,93,5,2,76
101,373,54,100,21,1,15,57,4,0,42,13,2557,4,29,220,72,158,608,93,155,31,2,98,8,0,76
112,422,67,116,25,1,20,70,4,0,48,14,2046,5,30,220,72,158,620,122,184,41,2,123,6,0,73
37,123,12,25,7,0,4,14,0,0,8,1,840,2,24,220,74,71,243,23,49,13,0,24,0,1,16
56,170,18,37,10,0,5,17,0,0,14,1,1190,3,25,220,74,96,265,30,62,17,1,24,2,1,28
118,443,49,102,21,0,16,57,2,1,34,8,3076,2,26,205,70,111,400,37,84,17,1,51,3,2,36
121,435,44,103,19,0,16,57,1,1,32,6,2051,3,27,205,70,128,421,34,104,15,0,57,0,1,27
74,182,12,38,6,2,0,12,0,1,16,7,1203,2,26,165,69,56,68,5,13,3,0,0,0,1,8
78,210,17,47,7,5,1,18,1,2,20,7,1464,3,27,165,69,85,265,26,65,9,11,32,2,5,27
87,248,25,60,10,4,1,25,3,2,26,8,1728,4,28,165,69,115,362,50,101,19,3,46,11,1,47
87,239,26,59,10,4,2,26,3,2,27,7,1646,5,29,165,69,88,205,32,57,12,5,29,4,5,30
94,269,32,68,12,4,2,29,5,3,33,8,1947,6,30,165,69,132,419,64,113,20,3,44,13,10,63
99,285,35,72,14,4,3,31,6,3,36,10,2078,7,31,165,69,129,380,54,98,26,3,42,11,3,52
103,298,38,76,14,4,3,31,8,4,40,11,2184,8,32,165,69,128,388,59,98,16,7,37,22,8,69
103,293,40,75,14,4,3,31,7,4,39,10,2111,9,33,165,69,101,259,51,71,15,3,33,4,3,37
99,280,39,71,14,3,3,30,7,3,38,10,2001,10,34,165,69,68,164,33,33,10,0,17,2,1,28
103,304,43,79,15,4,3,33,6,3,40,10,2118,11,35,165,69,139,540,85,159,25,8,63,1,3,59
103,311,43,81,15,4,3,33,6,3,39,11,2106,12,36,165,69,113,387,44,106,16,4,32,8,6,23
103,305,42,79,14,4,3,32,6,3,38,10,2037,13,37,165,69,94,237,28,54,8,2,23,2,3,32
41,97,9,21,4,0,1,8,0,0,8,4,636,2,26,190,74,56,110,10,24,4,0,7,1,0,8
42,92,15,24,4,1,6,17,0,0,9,4,995,3,23,220,75,92,245,42,68,13,3,47,1,0,26
58,151,23,44,9,1,10,30,1,1,19,7,1893,4,24,220,75,107,329,48,102,25,2,70,5,4,47
77,226,36,65,12,1,15,43,2,1,28,7,2976,5,25,220,75,153,528,90,149,21,4,93,6,3,68
88,266,41,74,13,2,16,50,2,1,32,8,3510,6,26,220,75,143,467,67,122,23,6,84,4,4,48
94,289,45,80,16,2,16,52,3,2,35,7,3816,7,27,220,75,129,427,69,117,29,1,70,5,3,56
99,303,46,85,17,2,17,56,3,2,37,7,3828,8,28,220,75,133,404,55,120,28,2,80,5,2,53
104,325,51,91,19,2,18,60,5,2,43,7,3783,9,29,220,75,145,494,88,140,33,2,92,23,7,91
108,346,56,97,20,2,19,65,7,2,48,7,3776,10,30,220,75,146,538,105,154,34,6,113,23,4,88
111,363,59,103,22,2,20,68,7,2,50,7,3762,11,31,220,75,146,540,90,162,39,1,95,6,2,76
112,366,58,103,22,2,20,68,6,2,51,7,3676,12,32,220,75,121,397,47,100,18,0,67,2,5,65
113,369,58,104,22,2,19,67,6,2,53,7,3592,13,33,220,75,127,402,58,117,32,2,66,3,2,73
115,374,58,104,22,2,19,67,6,2,54,7,3534,14,34,220,75,137,443,61,110,19,1,58,3,4,75
108,349,54,98,21,2,18,62,5,2,51,6,3299,15,35,220,75,6,4,0,3,1,0,2,0,0,2
108,350,54,97,21,2,17,61,5,2,51,6,3246,16,36,220,75,116,362,51,94,27,3,44,5,1,46
90,269,30,63,6,0,13,36,0,0,39,3,1735,2,33,215,75,86,248,27,54,7,0,30,0,0,35
51,112,16,29,6,0,7,21,2,1,9,1,718,3,28,235,78,104,267,37,73,17,1,49,8,3,26
75,194,25,49,11,0,8,27,2,1,15,1,1299,4,29,235,78,149,441,53,108,24,0,46,1,0,34
87,226,29,55,13,0,9,29,2,1,18,1,1552,5,30,235,78,134,353,47,80,23,1,39,5,3,27
85,212,27,51,12,0,8,28,2,1,18,1,1456,6,31,235,78,78,146,15,31,10,0,23,0,0,20
82,198,24,46,11,0,8,25,2,1,17,1,1248,7,32,235,78,59,110,8,18,6,1,9,1,0,9
32,73,7,18,2,0,1,6,1,0,4,2,574,5,26,175,73,115,298,30,77,13,3,29,5,3,19
50,118,13,28,4,1,1,11,2,1,7,4,968,6,27,175,73,140,345,43,81,10,6,37,6,5,21
60,155,18,40,7,1,2,17,2,2,8,6,1193,7,28,175,73,119,378,46,111,25,1,52,4,5,17
61,164,18,42,7,1,2,18,2,1,7,6,1226,8,29,175,73,69,228,22,54,10,0,29,2,0,4
55,148,16,37,6,1,2,16,2,1,7,5,1110,9,30,175,73,9,21,2,3,0,0,0,0,0,2
44,135,5,28,4,0,1,14,0,0,7,2,1031,2,31,180,72,7,10,0,0,0,0,0,0,0,0
84,320,52,86,16,2,3,27,16,6,18,6,2096,2,23,175,73,156,635,103,172,33,5,54,32,12,36
109,424,66,112,19,3,5,34,23,7,29,8,2746,3,24,175,73,158,633,94,165,25,4,48,37,11,51
120,477,78,134,23,7,8,46,25,7,34,7,3082,4,25,175,73,156,636,114,200,36,19,84,32,7,52
127,503,85,144,25,6,12,53,31,8,39,8,3267,5,26,175,73,153,609,113,186,31,6,83,54,11,57
131,524,82,150,25,6,12,57,31,8,40,8,3407,6,27,175,73,154,627,68,178,28,5,76,34,11,46
131,524,82,150,25,5,12,57,30,7,43,8,3407,7,28,175,73,132,523,81,154,25,2,59,21,2,59
134,535,81,152,25,6,13,59,29,8,44,8,3490,8,29,175,73,155,618,77,163,23,8,69,25,10,54
137,543,84,155,25,6,15,61,27,7,46,8,3549,9,30,175,73,157,606,104,176,25,5,76,15,5,59
138,550,87,158,25,5,17,64,27,7,46,8,3589,10,31,175,73,155,615,116,188,30,3,100,25,7,50
140,553,88,159,26,5,18,68,27,7,50,7,3638,11,32,175,73,158,585,104,170,32,2,100,22,8,87
142,558,89,161,26,5,19,69,26,7,51,7,3679,12,33,175,73,158,612,100,186,32,8,87,17,6,68
140,550,87,160,26,5,18,67,24,7,50,7,3624,13,34,175,73,117,456,67,141,20,0,45,9,2,37
134,527,84,152,24,5,17,64,23,6,48,7,3470,14,35,175,73,57,223,36,53,9,5,24,2,3,23
135,529,84,151,25,5,18,66,22,6,48,7,3486,15,37,175,73,150,554,85,135,28,4,92,12,8,54
135,524,82,149,25,4,17,66,21,6,47,7,3454,16,38,175,73,135,447,54,118,26,0,64,7,4,28
50,103,9,27,5,0,3,9,1,1,3,5,1208,2,27,190,74,82,171,17,42,8,0,16,1,2,4
32,66,5,12,2,0,1,6,0,0,3,0,52,2,26,205,72,46,106,10,19,3,1,11,1,0,6
112,423,61,118,23,3,10,72,12,6,34,3,5778,2,35,165,71,125,475,73,136,25,3,88,9,5,37
107,401,52,109,21,3,8,62,10,4,31,2,5470,3,36,165,71,98,356,35,93,16,3,41,5,2,27
90,325,40,86,16,2,6,49,7,3,25,3,4436,4,37,165,71,40,97,6,16,4,0,10,0,0,7
29,105,16,24,1,2,0,6,10,1,9,0,1405,2,25,160,68,44,155,24,37,2,4,13,16,2,13
55,166,26,41,2,3,1,14,18,3,15,3,2254,3,26,160,68,108,289,48,77,5,7,31,34,8,28
54,145,23,34,2,2,0,12,15,3,11,3,1912,4,27,160,68,50,81,14,14,1,0,5,8,2,0
66,179,28,43,4,2,1,14,17,3,13,3,2362,5,28,160,68,117,315,50,76,11,3,23,26,5,23
75,188,30,46,4,2,1,16,18,4,15,4,2552,6,29,160,68,121,237,38,65,7,2,27,20,9,22
83,211,33,53,5,3,1,16,18,4,17,5,2786,7,30,160,68,132,348,51,92,10,6,18,21,6,30
91,225,34,58,6,3,1,17,17,4,17,4,2901,8,31,160,68,145,322,44,92,13,3,23,14,4,21
93,238,34,59,6,3,1,17,17,5,18,4,3050,9,32,160,68,109,342,31,72,7,5,20,15,9,22
89,226,31,56,5,3,1,17,16,4,16,4,2856,10,33,160,68,58,117,10,28,2,2,13,3,0,4
119,450,47,112,26,1,12,51,3,1,30,13,3138,2,24,215,72,149,563,69,136,34,1,73,5,2,39
124,457,45,111,26,0,12,48,3,2,31,14,3222,3,25,215,72,136,472,42,110,26,0,42,2,4,32
128,457,45,108,24,0,13,49,2,1,32,15,3278,4,26,215,72,140,457,45,97,21,1,54,1,0,35
132,475,51,117,26,0,14,56,2,1,34,14,2622,5,27,215,72,147,549,73,156,34,1,82,1,2,43
56,183,22,50,9,0,9,26,0,0,20,2,1164,3,27,230,74,142,502,62,139,28,2,74,2,0,54
78,267,35,72,15,1,12,42,2,0,31,2,1755,4,28,230,74,144,521,75,138,32,4,89,8,1,66
83,284,39,75,16,2,12,43,2,0,34,2,1917,5,29,230,74,102,351,54,89,21,5,51,3,2,48
91,308,44,81,18,1,14,46,2,1,39,3,2076,6,30,230,74,133,427,70,111,29,0,61,4,3,61
94,317,45,84,18,1,14,48,3,0,43,2,2156,7,31,230,74,114,370,54,99,19,2,56,8,0,67
99,338,48,88,19,1,16,54,3,0,44,2,2197,8,32,230,74,136,488,69,120,26,0,98,4,1,56
104,358,52,93,20,1,18,60,3,1,48,2,2296,9,33,230,74,145,519,85,135,30,1,110,3,2,76
105,361,51,92,20,1,18,59,3,0,50,2,2249,10,34,230,74,111,389,42,81,20,0,48,1,0,66
104,355,51,89,19,1,17,57,3,0,50,2,2166,11,35,230,74,92,297,48,64,10,1,40,2,0,53
39,51,10,14,3,0,0,1,1,0,10,0,400,2,28,175,70,65,97,17,29,6,1,2,2,1,17
50,109,16,26,6,1,1,8,5,2,13,1,754,4,30,175,70,105,308,41,74,18,5,27,20,8,32
49,107,15,26,5,1,0,7,5,2,12,1,742,5,31,175,70,44,98,14,25,3,2,5,7,2,8
61,118,17,27,4,1,1,9,6,2,13,1,875,6,32,175,70,119,176,25,35,0,3,17,8,2,17
68,152,20,35,6,2,1,12,8,2,17,1,1120,7,33,175,70,113,351,40,84,16,4,36,21,4,43
74,169,22,38,7,2,1,14,8,2,19,1,980,8,34,175,70,120,290,34,57,16,3,22,9,3,30
36,82,10,26,5,0,1,10,0,0,6,1,536,3,24,180,72,90,218,26,69,16,0,25,2,2,17
47,126,14,39,7,0,2,16,0,0,8,1,658,4,26,180,72,81,256,28,78,14,2,37,0,1,15
64,197,21,60,9,0,6,29,0,0,9,2,821,5,27,180,72,130,482,51,145,17,1,82,0,1,13
