47,102,16,27,6,1,0,4,11,4,11,0,616,2,27,195,69,75,190,32,53,11,2,1,9,22,6,21
69,139,21,35,5,2,1,9,17,5,10,0,909,3,28,195,69,113,214,30,52,5,4,3,19,29,6,8
83,202,32,56,11,2,1,19,23,6,15,1,1350,4,29,195,69,125,390,65,119,27,5,3,48,41,12,29
95,266,38,75,14,2,2,25,28,7,17,1,1790,5,30,195,69,143,525,66,149,28,3,5,52,50,11,26
95,275,39,75,15,3,2,26,29,8,16,1,1867,6,31,195,69,95,320,44,76,21,6,1,29,34,11,15
101,300,43,80,16,3,3,28,31,8,18,2,2045,7,32,195,69,142,447,64,115,24,3,8,43,46,13,29
102,303,43,81,16,3,3,28,33,8,18,2,2060,8,33,195,69,108,331,49,86,16,2,6,24,45,6,21
106,321,46,86,17,3,3,30,33,8,19,3,2184,9,34,195,69,134,461,64,130,27,2,8,51,36,11,22
121,470,62,133,20,4,4,63,16,8,31,25,3123,4,27,160,72,160,636,97,183,33,4,6,90,13,9,54
126,496,66,143,22,4,5,65,14,8,31,23,3244,5,28,160,72,149,599,80,183,30,5,10,74,10,7,32
127,496,69,145,22,4,5,63,17,8,35,22,3212,6,29,160,72,128,495,86,158,24,3,8,52,32,9,57
130,512,72,151,22,4,6,61,18,8,38,21,3310,7,30,160,72,152,613,88,186,23,6,10,54,25,11,56
133,517,73,154,23,4,7,65,19,7,42,20,3346,8,31,160,72,150,548,80,173,31,5,13,92,21,3,66
135,524,75,156,23,4,7,65,20,8,46,20,3411,9,32,160,72,157,582,96,172,27,1,11,69,31,10,82
136,530,78,160,24,4,8,67,21,8,48,19,3454,10,33,160,72,146,589,108,201,27,3,15,78,36,9,65
127,492,73,148,22,3,7,61,20,7,45,18,3172,11,34,160,72,35,107,19,25,7,0,2,8,1,1,15
128,495,74,148,23,3,8,63,19,7,46,16,2908,12,35,160,72,144,532,85,154,31,3,14,84,9,3,62
127,490,74,147,23,3,9,66,18,6,47,15,2710,13,36,160,72,112,433,72,138,19,2,20,98,8,1,62
126,486,74,147,22,3,9,66,17,6,48,15,2695,14,38,160,72,112,432,72,139,20,1,14,76,8,8,61
126,482,73,145,22,3,9,65,17,6,50,14,2598,15,39,160,72,120,430,68,116,16,1,7,44,15,6,69
118,452,69,136,20,2,8,61,16,6,47,13,2436,16,41,160,72,1,1,0,0,0,0,0,0,0,0,0
112,431,65,129,19,2,8,58,15,5,44,12,2326,17,43,160,72,25,90,13,27,4,0,3,11,0,0,10
113,426,64,127,19,2,8,56,14,5,44,12,2313,18,44,160,72,125,338,51,96,13,1,6,30,5,1,39
112,414,62,124,19,2,8,55,13,5,43,11,2256,19,45,160,72,103,197,28,58,12,2,5,31,0,1,25
113,409,61,122,19,2,8,55,13,5,43,11,2238,20,46,160,72,125,320,37,99,18,3,6,57,4,2,36
113,401,60,120,18,2,8,54,13,5,42,11,2192,21,47,160,72,108,233,30,64,12,1,9,42,4,0,27
112,390,58,116,18,2,7,53,12,4,41,10,2121,22,48,160,72,95,165,14,45,10,0,2,26,6,1,13
91,288,32,64,11,3,2,30,12,3,15,10,3946,1,30,175,75,91,288,32,64,11,3,2,30,12,3,15
98,292,35,70,12,3,2,26,10,8,18,8,4079,2,31,175,75,105,296,39,76,14,4,2,23,8,14,22
27,67,5,17,2,0,1,9,0,1,2,2,532,1,31,200,72,27,67,5,17,2,0,1,9,0,1,2
27,67,6,13,2,0,0,6,0,0,1,1,511,2,32,200,72,28,67,7,10,2,0,0,4,1,0,0
30,79,12,19,4,0,0,2,0,0,6,2,519,1,25,180,70,30,79,12,19,4,0,0,2,0,0,6
86,304,39,82,13,3,1,22,4,1,14,7,1978,2,26,180,70,143,529,66,146,23,6,2,43,9,2,22
109,385,50,101,17,3,3,29,5,1,20,5,2600,3,27,180,70,156,548,73,139,26,4,7,44,6,1,33
117,414,50,102,19,2,4,32,4,1,24,5,2877,4,28,180,70,141,501,49,104,25,1,7,41,4,2,36
111,406,63,97,14,5,18,42,25,7,36,4,5108,1,23,165,69,111,406,63,97,14,5,18,42,25,7,36
132,489,84,124,19,6,18,45,29,11,50,5,6219,2,24,165,69,154,572,105,152,24,7,18,49,33,15,65
131,461,77,115,21,5,16,47,27,8,50,5,6064,3,25,165,69,128,407,65,98,26,4,14,52,24,2,51
128,455,72,113,20,5,14,45,28,8,48,5,5903,4,26,165,69,120,437,55,108,19,5,6,37,33,10,41
128,441,70,111,20,4,12,41,25,8,44,6,5622,6,28,165,69,113,305,47,74,14,0,7,25,13,2,21
81,225,32,51,10,0,10,30,2,3,26,4,3556,2,24,210,74,104,324,47,82,17,1,14,48,2,5,36
100,311,38,77,14,2,12,38,4,3,26,6,4644,3,25,210,74,137,484,50,130,24,5,17,55,9,3,28
103,321,39,82,16,1,12,39,4,3,24,6,4594,4,26,210,74,112,350,42,98,23,0,14,43,5,5,19
110,357,45,90,19,1,13,45,4,3,29,7,5102,5,27,210,74,139,502,70,121,28,2,14,68,6,1,48
111,339,45,86,18,1,12,42,4,2,30,8,4716,7,29,210,74,90,205,32,48,12,0,8,26,3,1,30
115,360,52,94,20,1,14,49,3,2,32,8,4992,8,30,210,74,146,507,100,154,38,1,24,94,2,4,47
120,391,55,102,21,1,14,53,4,2,35,9,5362,10,32,210,74,127,450,65,122,28,0,20,63,3,1,40
123,407,58,107,22,1,15,56,4,3,37,8,5533,11,33,210,74,150,572,86,158,33,0,25,85,6,6,58
114,379,53,99,21,1,14,52,4,2,34,8,5116,12,34,210,74,20,63,1,9,1,0,0,2,0,0,2
25,61,5,15,3,0,2,8,0,0,2,2,441,3,29,205,75,37,92,10,21,5,1,4,15,0,1,3
37,84,9,21,4,0,4,12,0,0,5,2,597,5,31,205,75,63,127,16,32,9,0,8,22,1,0,14
43,108,15,20,4,1,0,12,3,0,7,5,883,1,23,165,69,43,108,15,20,4,1,0,12,3,0,7
29,67,9,12,2,0,0,6,1,0,3,3,533,2,24,165,69,15,27,4,5,1,0,0,1,0,0,0
23,53,6,9,2,0,0,4,1,0,3,2,435,3,25,165,69,13,24,1,3,1,0,0,0,0,0,2
35,59,9,14,0,1,1,7,4,2,11,2,591,1,28,180,71,35,59,9,14,0,1,1,7,4,2,11
47,188,32,53,11,5,3,23,7,0,12,2,2380,1,22,205,74,47,188,32,53,11,5,3,23,7,0,12
96,352,46,96,16,5,4,36,16,2,21,7,4744,2,23,205,74,145,517,61,140,22,5,6,50,25,5,31
112,392,54,107,15,6,5,40,16,5,28,7,5352,3,24,205,74,146,472,70,130,12,8,8,48,16,10,42
128,480,73,136,22,7,9,52,22,6,42,7,6310,5,26,205,74,145,583,101,179,39,9,14,77,36,6,67
133,509,84,149,26,7,10,58,26,7,45,7,5833,6,27,205,74,159,655,136,214,42,10,16,88,46,9,65
136,528,87,151,27,7,10,57,26,7,48,6,5578,7,28,205,74,155,644,108,165,34,4,9,49,27,12,61
139,540,91,154,28,7,11,58,26,7,50,5,5375,8,29,205,74,154,623,118,178,34,11,14,63,31,6,65
139,548,92,155,28,7,11,59,27,7,52,5,5200,9,30,205,74,145,608,103,166,32,6,12,67,30,6,68
140,555,95,159,29,7,12,62,26,7,54,5,5057,10,31,205,74,150,621,123,189,35,6,20,94,19,8,76
141,561,97,162,29,7,11,63,25,6,54,5,4931,11,32,205,74,148,624,117,197,35,6,10,75,18,1,53
142,564,99,163,30,7,12,65,25,7,55,5,4792,12,33,205,74,149,593,115,169,35,5,24,80,25,10,67
142,561,98,162,29,6,13,65,25,6,56,4,4451,14,35,205,74,143,555,95,168,27,5,17,71,29,8,64
142,559,97,160,30,6,13,65,24,6,58,4,4155,16,37,205,74,145,539,81,146,36,5,8,51,11,1,69
142,560,96,160,30,6,13,65,23,6,58,4,3925,17,38,205,74,150,582,79,152,29,7,16,73,19,6,51
34,72,10,16,5,0,2,8,0,0,5,0,511,3,27,210,73,64,130,19,30,9,0,5,16,0,0,11
35,83,9,18,5,0,2,6,0,0,5,1,591,4,28,210,73,39,114,7,23,6,0,0,3,1,0,4
29,70,7,15,5,0,1,5,0,0,4,1,499,5,29,210,73,5,18,2,5,3,0,1,2,0,0,0
29,67,7,14,4,0,1,5,0,0,3,0,488,6,30,210,73,27,52,3,7,1,0,1,2,0,0,1
76,233,31,54,9,1,9,27,11,4,27,4,3346,2,24,185,74,133,419,59,101,18,3,19,51,21,7,49
96,317,40,83,16,1,11,39,12,5,32,5,4196,3,25,185,74,137,487,59,141,30,2,16,64,14,9,42
108,370,51,102,19,2,14,53,13,5,34,5,4972,4,26,185,74,143,528,85,159,31,4,23,93,18,6,41
112,394,61,111,24,2,16,64,16,5,44,7,5231,6,28,185,74,103,395,76,127,44,2,19,86,15,5,47
115,408,66,116,25,3,19,69,16,5,44,7,5430,7,29,185,74,131,494,96,151,31,5,36,101,16,3,49
111,391,65,111,24,3,19,67,16,5,41,6,5206,8,30,185,74,83,272,58,75,18,4,18,58,18,2,20
115,411,73,122,26,3,22,74,18,5,45,6,5468,9,31,185,74,153,568,143,208,46,4,49,130,33,8,78
117,415,77,126,28,3,22,74,17,5,47,6,5530,10,32,185,74,130,454,113,165,46,3,23,67,14,4,64
118,417,80,130,28,3,23,77,17,5,48,6,5541,11,33,185,74,127,438,108,166,26,4,37,115,11,4,57
115,408,79,127,27,3,22,75,16,5,48,6,5249,12,34,185,74,87,314,64,97,21,7,9,51,5,5,46
118,420,82,133,29,3,23,80,15,5,51,5,4956,14,36,185,74,136,477,95,161,40,4,26,104,6,5,65
120,422,82,132,29,3,23,80,14,5,54,5,4846,15,37,185,74,143,454,86,129,25,7,16,79,7,4,98
118,412,80,129,28,3,23,78,14,4,54,5,4657,16,38,185,74,82,258,51,77,16,4,17,47,6,0,49
36,136,24,37,9,1,7,19,5,0,11,6,915,1,24,195,71,36,136,24,37,9,1,7,19,5,0,11
112,430,65,116,22,3,12,59,22,4,51,8,2890,3,26,195,71,149,564,86,160,36,4,17,84,30,7,76
116,447,64,117,23,2,11,55,22,4,51,7,2973,4,27,195,71,129,500,61,120,25,1,6,41,22,3,50
32,75,10,16,4,0,0,6,0,1,10,5,694,2,28,175,70,59,149,21,32,8,1,1,12,0,3,20
36,78,10,17,4,0,1,8,0,1,9,3,721,3,29,175,70,46,86,10,19,4,0,2,12,0,0,9
48,53,3,10,2,0,0,6,0,0,3,1,170,2,26,200,74,92,98,7,20,5,0,1,12,0,0,5
114,386,39,100,14,7,9,48,4,7,17,9,2799,1,20,190,71,114,386,39,100,14,7,9,48,4,7,17
150,539,72,151,32,3,13,58,21,5,30,9,3777,1,24,190,72,150,539,72,151,32,3,13,58,21,5,30
97,330,42,86,17,2,5,36,11,3,14,8,2362,3,26,190,72,12,33,3,6,1,0,0,2,0,0,0
21,52,3,11,1,0,0,5,0,0,2,0,394,10,35,245,71,42,116,12,30,4,0,1,10,0,0,4
85,320,37,93,22,3,5,37,12,6,15,2,4136,1,27,190,72,85,320,37,93,22,3,5,37,12,6,15
117,441,65,121,23,4,10,58,22,8,32,13,5740,2,28,190,72,150,563,94,150,24,6,16,80,33,10,50
123,459,68,127,23,5,10,53,25,8,33,13,5970,3,29,190,72,134,496,75,138,24,8,9,44,31,9,35
122,448,67,125,22,4,11,55,24,8,39,12,5838,4,30,190,72,120,416,62,119,21,2,17,61,21,9,59
122,438,66,122,21,5,12,53,22,7,39,12,5654,5,31,190,72,122,398,62,110,14,6,15,43,14,4,40
117,410,61,113,20,4,12,49,20,7,36,11,5238,6,32,190,72,94,272,36,69,16,0,11,30,10,8,21
115,396,58,109,19,3,11,48,18,6,35,10,4962,7,33,190,72,102,312,42,87,17,0,9,44,10,1,27
116,404,58,113,20,3,11,50,18,6,33,10,5048,8,34,190,72,126,455,62,140,22,3,11,64,15,6,24
115,405,58,113,19,3,11,49,17,6,33,10,5048,9,35,190,72,110,418,53,114,18,4,13,42,13,5,27
101,388,30,81,19,6,0,21,8,12,17,31,2608,1,24,160,71,101,388,30,81,19,6,0,21,8,12,17
131,463,43,105,19,7,0,34,9,10,19,28,3407,2,25,160,71,162,539,57,130,20,8,1,48,10,8,22
141,485,49,114,20,7,1,38,8,10,22,27,3641,3,26,160,71,162,528,62,132,22,9,4,47,8,11,27
145,497,55,122,17,6,2,42,12,8,18,26,3673,5,28,160,71,162,614,75,166,18,7,2,64,24,9,20
148,513,58,129,18,6,2,43,15,9,20,26,3773,6,29,160,71,162,594,74,169,23,6,4,51,33,16,35
147,510,60,129,19,6,2,45,17,10,21,26,3745,7,30,160,71,144,494,69,130,23,5,3,60,26,13,28
141,486,57,121,17,5,2,43,15,9,22,24,3574,8,31,160,71,95,316,39,63,8,3,1,27,7,5,24
140,488,56,121,18,5,2,41,15,9,22,23,3553,9,32,160,71,136,506,49,125,27,2,0,29,10,7,29
140,485,54,119,17,5,2,41,14,8,23,23,3544,10,33,160,71,141,461,38,97,11,3,1,35,6,3,29
131,446,49,109,16,4,1,37,12,7,22,22,3287,12,35,160,71,63,150,21,35,7,0,0,10,3,1,9
151,565,78,159,24,6,1,50,25,5,59,18,3733,1,23,175,69,151,565,78,159,24,6,1,50,25,5,59
153,582,91,168,21,6,1,53,29,9,73,12,3876,2,24,175,69,155,600,104,178,19,6,2,56,34,13,88
153,589,88,168,23,5,1,49,29,9,70,11,3882,3,25,175,69,153,602,82,167,27,4,2,41,29,11,65
142,553,87,160,28,4,2,49,30,8,63,9,3608,4,26,175,69,109,445,85,139,45,3,5,51,35,6,41
140,550,91,164,29,5,4,52,33,10,66,9,3584,5,27,175,69,136,538,107,179,34,8,11,63,46,18,78
142,554,99,169,30,6,5,55,35,11,71,9,3621,6,28,175,69,153,578,140,197,35,14,13,72,45,14,98
144,562,101,171,30,7,6,55,39,11,73,9,3672,7,29,175,69,156,611,117,178,26,10,9,58,62,10,84
145,567,103,169,29,6,7,56,38,11,73,9,3697,8,30,175,69,150,603,117,160,25,4,17,64,31,12,76
141,554,102,164,29,6,8,54,35,10,71,12,3553,10,32,175,69,102,400,75,113,22,2,5,26,15,7,46
44,153,17,35,8,0,5,18,2,0,8,7,1071,2,27,220,72,75,274,34,66,16,0,9,33,4,1,14
82,295,41,81,18,1,11,43,3,1,30,10,2089,3,28,220,72,158,579,89,174,37,3,24,93,5,2,76
37,123,12,25,7,0,4,14,0,0,8,1,840,2,24,220,74,71,243,23,49,13,0,7,24,0,1,16
125,486,62,121,26,0,23,63,1,1,33,6,3300,1,25,205,70,125,486,62,121,26,0,23,63,1,1,33
118,443,49,102,21,0,16,57,2,1,34,8,3076,2,26,205,70,111,400,37,84,17,1,10,51,3,2,36
74,182,12,38,6,2,0,12,0,1,16,7,1203,2,26,165,69,56,68,5,13,3,0,0,0,0,1,8
78,210,17,47,7,5,1,18,1,2,20,7,1464,3,27,165,69,85,265,26,65,9,11,2,32,2,5,27
87,248,25,60,10,4,1,25,3,2,26,8,1728,4,28,165,69,115,362,50,101,19,3,3,46,11,1,47
87,239,26,59,10,4,2,26,3,2,27,7,1646,5,29,165,69,88,205,32,57,12,5,5,29,4,5,30
103,293,40,75,14,4,3,31,7,4,39,10,2111,9,33,165,69,101,259,51,71,15,3,6,33,4,3,37
99,280,39,71,14,3,3,30,7,3,38,10,2001,10,34,165,69,68,164,33,33,10,0,3,17,2,1,28
103,304,43,79,15,4,3,33,6,3,40,10,2118,11,35,165,69,139,540,85,159,25,8,6,63,1,3,59
103,311,43,81,15,4,3,33,6,3,39,11,2106,12,36,165,69,113,387,44,106,16,4,4,32,8,6,23
42,92,15,24,4,1,6,17,0,0,9,4,995,3,23,220,75,92,245,42,68,13,3,17,47,1,0,26
58,151,23,44,9,1,10,30,1,1,19,7,1893,4,24,220,75,107,329,48,102,25,2,23,70,5,4,47
77,226,36,65,12,1,15,43,2,1,28,7,2976,5,25,220,75,153,528,90,149,21,4,34,93,6,3,68
88,266,41,74,13,2,16,50,2,1,32,8,3510,6,26,220,75,143,467,67,122,23,6,24,84,4,4,48
94,289,45,80,16,2,16,52,3,2,35,7,3816,7,27,220,75,129,427,69,117,29,1,18,70,5,3,56
99,303,46,85,17,2,17,56,3,2,37,7,3828,8,28,220,75,133,404,55,120,28,2,21,80,5,2,53
104,325,51,91,19,2,18,60,5,2,43,7,3783,9,29,220,75,145,494,88,140,33,2,26,92,23,7,91
108,346,56,97,20,2,19,65,7,2,48,7,3776,10,30,220,75,146,538,105,154,34,6,30,113,23,4,88
111,363,59,103,22,2,20,68,7,2,50,7,3762,11,31,220,75,146,540,90,162,39,1,29,95,6,2,76
112,366,58,103,22,2,20,68,6,2,51,7,3676,12,32,220,75,121,397,47,100,18,0,21,67,2,5,65
113,369,58,104,22,2,19,67,6,2,53,7,3592,13,33,220,75,127,402,58,117,32,2,9,66,3,2,73
115,374,58,104,22,2,19,67,6,2,54,7,3534,14,34,220,75,137,443,61,110,19,1,18,58,3,4,75
39,57,8,12,3,0,4,8,0,0,2,0,381,1,26,235,78,39,57,8,12,3,0,4,8,0,0,2
51,112,16,29,6,0,7,21,2,1,9,1,718,3,28,235,78,104,267,37,73,17,1,15,49,8,3,26
87,226,29,55,13,0,9,29,2,1,18,1,1552,5,30,235,78,134,353,47,80,23,1,11,39,5,3,27
50,118,13,28,4,1,1,11,2,1,7,4,968,6,27,175,73,140,345,43,81,10,6,5,37,6,5,21
60,155,18,40,7,1,2,17,2,2,8,6,1193,7,28,175,73,119,378,46,111,25,1,4,52,4,5,17
61,164,18,42,7,1,2,18,2,1,7,6,1226,8,29,175,73,69,228,22,54,10,0,5,29,2,0,4
82,260,10,56,9,1,2,28,0,0,15,5,2002,1,30,180,72,82,260,10,56,9,1,2,28,0,0,15
109,424,66,112,19,3,5,34,23,7,29,8,2746,3,24,175,73,158,633,94,165,25,4,8,48,37,11,51
120,477,78,134,23,7,8,46,25,7,34,7,3082,4,25,175,73,156,636,114,200,36,19,19,84,32,7,52
127,503,85,144,25,6,12,53,31,8,39,8,3267,5,26,175,73,153,609,113,186,31,6,26,83,54,11,57
131,524,82,150,25,6,12,57,31,8,40,8,3407,6,27,175,73,154,627,68,178,28,5,14,76,34,11,46
131,524,82,150,25,5,12,57,30,7,43,8,3407,7,28,175,73,132,523,81,154,25,2,16,59,21,2,59
137,543,84,155,25,6,15,61,27,7,46,8,3549,9,30,175,73,157,606,104,176,25,5,30,76,15,5,59
138,550,87,158,25,5,17,64,27,7,46,8,3589,10,31,175,73,155,615,116,188,30,3,40,100,25,7,50
140,553,88,159,26,5,18,68,27,7,50,7,3638,11,32,175,73,158,585,104,170,32,2,26,100,22,8,87
142,558,89,161,26,5,19,69,26,7,51,7,3679,12,33,175,73,158,612,100,186,32,8,26,87,17,6,68
140,550,87,160,26,5,18,67,24,7,50,7,3624,13,34,175,73,117,456,67,141,20,0,9,45,9,2,37
134,527,84,152,24,5,17,64,23,6,48,7,3470,14,35,175,73,57,223,36,53,9,5,5,24,2,3,23
135,529,84,151,25,5,18,66,22,6,48,7,3486,15,37,175,73,150,554,85,135,28,4,25,92,12,8,54
99,372,49,100,22,3,9,57,16,7,31,4,5222,1,34,165,71,99,372,49,100,22,3,9,57,16,7,31
112,423,61,118,23,3,10,72,12,6,34,3,5778,2,35,165,71,125,475,73,136,25,3,11,88,9,5,37
107,401,52,109,21,3,8,62,10,4,31,2,5470,3,36,165,71,98,356,35,93,16,3,4,41,5,2,27
29,105,16,24,1,2,0,6,10,1,9,0,1405,2,25,160,68,44,155,24,37,2,4,1,13,16,2,13
55,166,26,41,2,3,1,14,18,3,15,3,2254,3,26,160,68,108,289,48,77,5,7,2,31,34,8,28
54,145,23,34,2,2,0,12,15,3,11,3,1912,4,27,160,68,50,81,14,14,1,0,0,5,8,2,0
66,179,28,43,4,2,1,14,17,3,13,3,2362,5,28,160,68,117,315,50,76,11,3,3,23,26,5,23
75,188,30,46,4,2,1,16,18,4,15,4,2552,6,29,160,68,121,237,38,65,7,2,3,27,20,9,22
83,211,33,53,5,3,1,16,18,4,17,5,2786,7,30,160,68,132,348,51,92,10,6,0,18,21,6,30
91,225,34,58,6,3,1,17,17,4,17,4,2901,8,31,160,68,145,322,44,92,13,3,4,23,14,4,21
93,238,34,59,6,3,1,17,17,5,18,4,3050,9,32,160,68,109,342,31,72,7,5,1,20,15,9,22
89,338,26,89,18,1,5,30,2,0,22,11,2334,1,23,215,72,89,338,26,89,18,1,5,30,2,0,22
119,450,47,112,26,1,12,51,3,1,30,13,3138,2,24,215,72,149,563,69,136,34,1,20,73,5,2,39
124,457,45,111,26,0,12,48,3,2,31,14,3222,3,25,215,72,136,472,42,110,26,0,12,42,2,4,32
128,457,45,108,24,0,13,49,2,1,32,15,3278,4,26,215,72,140,457,45,97,21,1,15,54,1,0,35
56,183,22,50,9,0,9,26,0,0,20,2,1164,3,27,230,74,142,502,62,139,28,2,26,74,2,0,54
91,308,44,81,18,1,14,46,2,1,39,3,2076,6,30,230,74,133,427,70,111,29,0,24,61,4,3,61
94,317,45,84,18,1,14,48,3,0,43,2,2156,7,31,230,74,114,370,54,99,19,2,16,56,8,0,67
99,338,48,88,19,1,16,54,3,0,44,2,2197,8,32,230,74,136,488,69,120,26,0,29,98,4,1,56
104,358,52,93,20,1,18,60,3,1,48,2,2296,9,33,230,74,145,519,85,135,30,1,35,110,3,2,76
105,361,51,92,20,1,18,59,3,0,50,2,2249,10,34,230,74,111,389,42,81,20,0,14,48,1,0,66
39,51,10,14,3,0,0,1,1,0,10,0,400,2,28,175,70,65,97,17,29,6,1,1,2,2,1,17
50,109,16,26,6,1,1,8,5,2,13,1,754,4,30,175,70,105,308,41,74,18,5,3,27,20,8,32
49,107,15,26,5,1,0,7,5,2,12,1,742,5,31,175,70,44,98,14,25,3,2,0,5,7,2,8
61,118,17,27,4,1,1,9,6,2,13,1,875,6,32,175,70,119,176,25,35,0,3,2,17,8,2,17
68,152,20,35,6,2,1,12,8,2,17,1,1120,7,33,175,70,113,351,40,84,16,4,4,36,21,4,43
36,82,10,26,5,0,1,10,0,0,6,1,536,3,24,180,72,90,218,26,69,16,0,5,25,2,2,17
64,197,21,60,9,0,6,29,0,0,9,2,821,5,27,180,72,130,482,51,145,17,1,19,82,0,1,13
74,232,26,69,10,0,7,36,0,0,10,3,1090,6,28,180,72,124,410,47,113,17,0,16,72,0,0,16
73,226,24,64,10,0,7,33,0,0,11,3,1078,7,29,180,72,69,192,16,36,6,0,3,14,0,0,18
80,257,39,66,13,1,7,38,4,3,37,7,3702,3,26,180,70,142,460,74,114,29,3,14,60,7,4,76
98,332,52,88,19,2,10,47,7,4,49,7,4757,4,27,180,70,152,557,91,155,36,6,21,77,16,8,86
102,347,53,91,18,2,9,49,10,4,50,7,4887,5,28,180,70,118,406,58,105,18,0,7,54,26,4,57
111,382,58,104,23,2,10,55,12,4,57,7,4677,6,29,180,70,156,561,84,171,44,2,13,88,23,7,91
117,407,63,112,24,2,10,56,15,5,61,6,4528,7,30,180,70,151,559,95,155,36,1,13,64,29,8,85
116,408,64,110,24,2,11,56,14,5,61,6,4300,8,31,180,70,114,416,71,98,19,2,15,57,8,9,59
118,423,68,113,23,1,12,57,14,5,61,5,4004,10,33,180,70,150,591,109,164,25,0,20,70,23,9,74
120,430,68,115,24,1,12,57,15,6,61,5,3950,11,34,180,70,141,500,67,127,30,1,13,53,18,9,69
58,107,13,25,2,0,3,10,1,0,5,1,753,3,30,190,76,119,238,30,58,4,0,9,27,3,0,8
72,138,17,32,3,1,3,13,1,0,8,2,1019,5,32,190,76,75,113,14,21,2,1,1,7,2,0,14
81,152,20,35,4,1,3,13,2,0,12,2,1143,7,34,190,76,95,163,24,40,5,1,0,7,6,1,20
57,82,13,24,4,1,2,13,2,1,6,1,599,3,35,170,70,109,179,26,52,10,2,3,25,6,3,12
78,161,21,46,8,1,3,23,4,1,9,1,1104,4,36,170,70,143,396,45,114,21,2,8,53,11,2,20
89,192,26,54,10,1,3,24,5,1,14,2,1325,5,37,170,70,134,316,46,84,19,1,2,31,11,3,32
95,194,28,54,10,1,2,23,5,1,14,2,1284,7,39,170,70,88,91,18,20,5,1,0,9,3,0,8
30,56,8,8,2,0,1,3,1,0,3,1,465,3,26,195,75,54,106,12,13,3,0,2,8,3,0,7
32,60,7,9,2,0,1,3,1,0,3,1,509,4,27,195,75,40,75,4,13,2,1,1,3,1,0,4
38,77,10,13,3,0,1,6,1,0,4,2,638,5,28,195,75,63,146,22,29,7,0,4,16,0,0,9
38,75,10,14,3,0,1,6,1,0,4,2,614,6,29,195,75,37,62,9,16,5,1,1,9,5,0,5
42,91,11,17,3,0,1,7,3,0,5,2,706,7,30,195,75,68,186,19,41,6,0,3,12,11,1,8
41,92,11,18,3,0,2,8,3,0,6,2,713,8,31,195,75,35,103,13,23,5,1,4,13,3,1,12
42,95,11,19,4,0,1,7,2,0,5,3,727,9,32,195,75,49,116,12,27,9,1,0,7,2,3,4
50,120,15,27,6,0,2,11,2,0,6,3,925,10,33,195,75,124,349,46,95,23,0,4,39,3,0,15
56,143,17,32,8,1,2,13,3,0,7,3,1072,11,34,195,75,110,368,42,91,26,7,1,37,10,1,20
59,150,18,35,8,1,2,13,3,0,8,3,1118,12,35,195,75,93,233,28,63,18,2,2,19,5,4,12
84,136,19,35,6,0,4,14,2,0,18,4,1129,2,29,185,73,100,121,22,33,3,1,4,14,3,0,18
86,137,18,37,5,0,4,17,2,0,20,3,1064,3,30,185,73,90,140,16,40,4,1,6,24,2,1,24
89,164,21,42,5,1,4,20,2,1,21,4,1239,5,32,185,73,69,140,8,25,2,0,3,7,0,0,14
86,160,20,41,5,1,4,19,1,0,22,4,1188,7,34,185,73,91,172,25,47,7,3,6,22,0,1,30
95,199,24,52,7,1,4,22,1,1,26,4,1413,9,36,185,73,137,385,38,103,13,1,7,37,1,3,44
95,200,24,53,7,1,4,23,1,1,27,4,1334,10,37,185,73,100,205,21,57,10,1,2,26,3,2,33
61,148,21,40,7,1,1,11,4,3,26,9,1017,2,23,160,69,96,261,37,71,13,2,3,22,8,7,49
69,193,29,52,8,1,1,12,10,4,27,7,1265,4,25,160,69,128,436,68,122,19,2,1,26,32,9,56
84,259,38,70,11,2,1,17,14,5,29,7,1690,5,26,160,69,145,520,77,142,24,5,1,38,30,12,36
90,280,43,79,12,2,1,19,14,5,30,9,1832,6,27,160,69,124,387,67,124,18,2,1,27,13,7,36
91,283,43,78,11,1,1,19,13,5,29,8,1851,7,28,160,69,94,300,43,75,6,1,1,23,11,3,25
92,284,43,80,11,1,0,19,13,5,31,8,1885,8,29,160,69,99,294,44,89,12,0,0,17,9,5,41
91,286,42,78,11,1,0,20,11,4,31,7,1894,9,30,160,69,87,299,33,69,9,2,1,26,1,1,32
92,289,44,80,12,1,1,21,11,4,32,8,1892,10,31,160,69,104,315,62,92,21,3,2,28,6,3,42
93,279,42,76,12,1,0,20,10,4,32,7,1814,11,32,160,69,94,185,20,45,12,0,0,15,3,2,30
88,260,39,71,11,1,0,19,9,4,29,7,1672,12,33,160,69,42,48,6,13,1,0,0,6,1,0,6
58,183,27,47,8,0,4,13,7,5,11,8,2396,1,21,165,72,58,183,27,47,8,0,4,13,7,5,11
109,343,46,78,14,3,9,38,17,9,19,15,4873,3,23,165,72,116,316,39,64,10,1,10,33,13,6,14
98,323,44,75,12,3,9,35,16,8,19,14,4515,4,24,165,72,67,262,41,68,7,2,8,25,15,7,19
110,378,54,91,15,3,14,46,20,9,23,15,5248,5,25,165,72,159,598,92,156,25,5,33,93,36,11,38
114,411,59,105,15,3,18,60,22,9,28,16,5638,7,27,165,72,144,564,89,151,17,3,36,119,34,7,58
115,422,62,109,16,3,21,65,22,8,29,17,5748,8,28,165,72,124,498,84,136,21,2,40,100,18,5,34
120,446,65,115,18,3,23,71,22,9,30,17,6054,9,29,165,72,162,642,90,161,31,4,36,119,22,12,45
